,1M,3M,6M,1Y,2Y,3Y,5Y,7Y,10Y,30Y
06-05-2018,0.18252967,0.722918374,0.072632059,0.165947837,1.009093085,1.05159392,2.386313032,1.901354083,1.956617337,2.791847964
07-05-2018,0.178948275,0.720458915,0.097896647,0.170813778,1.018149631,1.057738926,2.392996183,1.905142671,1.959539491,2.780242007
08-05-2018,0.181811192,0.719592166,0.102260302,0.170246905,1.024254946,1.065258386,2.369698903,1.901671528,1.944680395,2.782153563
09-05-2018,0.179405525,0.730438794,0.103918259,0.166362665,1.031763518,1.062712767,2.365714923,1.904820532,1.957584166,2.788981978
10-05-2018,0.183940973,0.752446382,0.098058979,0.160324922,1.032928074,1.074832978,2.358181435,1.918857113,1.946071186,2.788012234
11-05-2018,0.185328698,0.745385327,0.093089104,0.166697966,1.04446052,1.057916095,2.359623326,1.917950641,1.946930357,2.785478102
12-05-2018,0.175004802,0.757723703,0.102363741,0.165866052,1.040554014,1.05304057,2.3389381,1.920781202,1.953172946,2.786581319
13-05-2018,0.174314111,0.758790771,0.095537933,0.161869611,1.03922335,1.058613982,2.349968967,1.918948019,1.944814662,2.786866493
14-05-2018,0.19040604,0.751128319,0.102624659,0.172557295,1.036343231,1.053008186,2.354568621,1.921773753,1.950372855,2.803456169
15-05-2018,0.191742412,0.741590521,0.103157779,0.174489749,1.04648058,1.051434071,2.351296078,1.910804201,1.954752157,2.830241826
16-05-2018,0.189961684,0.74520616,0.098775116,0.16423947,1.049954468,1.051659577,2.332211645,1.923684431,1.958079872,2.830832991
17-05-2018,0.186585869,0.748448513,0.102386284,0.167450041,1.058498412,1.062021747,2.348256389,1.916989694,1.9534925,2.833722448
18-05-2018,0.180353142,0.743504392,0.10618812,0.17465678,1.068705836,1.060480831,2.351961613,1.918931756,1.95363376,2.827194375
19-05-2018,0.172807454,0.748837791,0.099525565,0.160441429,1.068451745,1.072122754,2.32960281,1.916625113,1.959035479,2.812606403
20-05-2018,0.17110079,0.739722133,0.09146814,0.157222084,1.059466562,1.062472348,2.329128956,1.934442226,1.965097425,2.820690665
21-05-2018,0.17747889,0.734142024,0.093954798,0.166003638,1.066093262,1.064028756,2.333289328,1.954145218,1.971812971,2.818169391
22-05-2018,0.176886594,0.725708813,0.112731086,0.178834595,1.066758966,1.081475317,2.338348528,1.950698446,1.979064591,2.821358538
23-05-2018,0.183589448,0.714756078,0.106248572,0.190742362,1.080304066,1.092796219,2.356097703,1.955317393,1.983121258,2.814052883
24-05-2018,0.178945197,0.69884999,0.103676684,0.174274153,1.088951795,1.09590341,2.339888349,1.953798483,1.998862503,2.813047554
25-05-2018,0.170958229,0.684565972,0.089631511,0.178558793,1.085480814,1.093095457,2.336450376,1.952676563,1.989045199,2.815576394
26-05-2018,0.159576579,0.678519233,0.097718133,0.181568433,1.090966269,1.110298564,2.335973144,1.952848246,1.986930632,2.812029081
27-05-2018,0.151491852,0.679191751,0.100558522,0.184854596,1.09148118,1.11770793,2.336208637,1.94957383,1.979514726,2.799637279
28-05-2018,0.163175174,0.673599314,0.093153185,0.18151429,1.089254069,1.13081603,2.33358346,1.970640899,1.980024304,2.816093505
29-05-2018,0.170326608,0.676487613,0.10577597,0.190492128,1.094331502,1.149356782,2.329596319,1.96268159,1.974614458,2.830111691
30-05-2018,0.181932688,0.672285518,0.08693876,0.188845368,1.086225388,1.145405294,2.321161046,1.949805285,1.989680093,2.824642345
31-05-2018,0.193234031,0.670514551,0.077892326,0.192917915,1.083096933,1.143748485,2.322320294,1.943307582,1.976711002,2.824232188
01-06-2018,0.200945372,0.663301821,0.079124024,0.204961972,1.082378814,1.14443724,2.322761993,1.937848827,1.968764166,2.816318089
02-06-2018,0.203890838,0.6693648,0.085564682,0.20193363,1.091125282,1.146896151,2.32332793,1.911133974,1.962224889,2.804149306
03-06-2018,0.208907426,0.670125066,0.076988791,0.20436853,1.079737343,1.138546046,2.31764616,1.915455064,1.973420422,2.799461238
04-06-2018,0.219487095,0.670504295,0.078877896,0.203858094,1.078158833,1.142060446,2.323568729,1.908378174,1.971906019,2.812815439
05-06-2018,0.220904604,0.672797846,0.088216044,0.199848138,1.077887148,1.148595206,2.333479947,1.889457027,1.966012668,2.804828517
06-06-2018,0.219914003,0.665416463,0.093528888,0.20122742,1.085000669,1.156219269,2.338912635,1.886770703,1.966846889,2.801141525
07-06-2018,0.208996121,0.673046766,0.092856371,0.189206525,1.089296266,1.154427678,2.322434203,1.875780869,1.961241999,2.802825622
08-06-2018,0.215300281,0.679076918,0.097679275,0.188931626,1.103074125,1.160026648,2.324211046,1.880313574,1.958049719,2.802367673
09-06-2018,0.198644649,0.675982936,0.111758379,0.190118628,1.103928043,1.168015481,2.32707365,1.874021703,1.958238979,2.79328592
10-06-2018,0.200113546,0.669280937,0.119184736,0.186036703,1.097330411,1.167112825,2.329996784,1.864363047,1.954068847,2.794127218
11-06-2018,0.210820494,0.649051211,0.124106042,0.182968178,1.093373529,1.161663809,2.32708562,1.869329585,1.949774555,2.807395955
12-06-2018,0.215811429,0.650634988,0.122777593,0.192487012,1.104061686,1.152372752,2.321470435,1.874406626,1.957268002,2.80499323
13-06-2018,0.20987187,0.651263889,0.13459114,0.192815286,1.09395016,1.153249418,2.327732419,1.873595608,1.967333337,2.811920022
14-06-2018,0.209377798,0.651609041,0.119857063,0.2024971,1.091314021,1.150049764,2.323333591,1.877249188,1.958303793,2.80404664
15-06-2018,0.208957597,0.646596934,0.122538931,0.197777986,1.104074311,1.155597424,2.32878068,1.872409494,1.97754923,2.800534552
16-06-2018,0.203247115,0.652250875,0.124100756,0.191230911,1.121641089,1.16340222,2.328812723,1.891618375,1.984035472,2.800439344
17-06-2018,0.221498616,0.657522753,0.129022718,0.18814013,1.122036397,1.160116676,2.340330609,1.878743062,1.994962435,2.793420604
18-06-2018,0.221035247,0.655161022,0.124861498,0.193658403,1.121994883,1.154775086,2.341562573,1.873174369,1.990660231,2.781442499
19-06-2018,0.217432775,0.659114658,0.125158498,0.208178913,1.142897423,1.151061339,2.334896031,1.882212901,1.993341897,2.790529494
20-06-2018,0.220623421,0.657559795,0.123649017,0.211641127,1.141208511,1.160817349,2.324477333,1.89192605,1.978354691,2.791690312
21-06-2018,0.217975079,0.64542895,0.107168862,0.202861009,1.141573986,1.155999875,2.316149742,1.902744299,1.968497214,2.797123251
22-06-2018,0.210863103,0.636446502,0.102338153,0.207820338,1.13060226,1.158299518,2.308463662,1.896498164,1.971702346,2.814511113
23-06-2018,0.203574967,0.642205547,0.099836454,0.20402239,1.139173268,1.151551335,2.299230756,1.90017957,1.984460617,2.820511071
24-06-2018,0.192318828,0.637282882,0.10767324,0.216671272,1.141002959,1.146917955,2.312398907,1.899582821,1.979614148,2.814311611
25-06-2018,0.182758681,0.659951526,0.119040903,0.211420925,1.154857566,1.151184372,2.316191771,1.893839485,1.975501131,2.813972218
26-06-2018,0.167034289,0.656056965,0.11907682,0.221897077,1.149925186,1.157681477,2.29970782,1.903175727,1.968298355,2.815014402
27-06-2018,0.170285034,0.657738401,0.118222582,0.211964946,1.142808858,1.165652933,2.2949288,1.902349362,1.956361665,2.821882989
28-06-2018,0.15972917,0.665066104,0.109720888,0.220081011,1.142890402,1.161182873,2.307732014,1.901798522,1.953467166,2.829155932
29-06-2018,0.147885513,0.644848779,0.118984728,0.213390594,1.149807381,1.161552172,2.298420099,1.906656781,1.950185805,2.82053721
30-06-2018,0.139475142,0.630986069,0.122208927,0.205907388,1.149529604,1.160098392,2.290887645,1.894473583,1.970455492,2.820148949
01-07-2018,0.154062205,0.640305563,0.119639604,0.207355105,1.15074493,1.174851998,2.297526315,1.888015402,1.973268442,2.826583464
02-07-2018,0.144659653,0.644258758,0.130403516,0.200495324,1.144990382,1.184135778,2.294692424,1.880159334,1.980326627,2.831198298
03-07-2018,0.145414804,0.653255419,0.139968598,0.199832741,1.160784993,1.196802898,2.278818037,1.871918395,1.962284292,2.828600578
04-07-2018,0.135725059,0.646740872,0.148693143,0.185794108,1.161822879,1.197792309,2.278158922,1.872964624,1.944426038,2.822124142
05-07-2018,0.148069066,0.637165903,0.162026029,0.174539529,1.149606554,1.190178079,2.287191586,1.868595658,1.947189294,2.822713237
06-07-2018,0.147633368,0.647358848,0.168198173,0.165396303,1.147401987,1.204125597,2.28974808,1.85653289,1.935692983,2.8298344
07-07-2018,0.153252867,0.639987923,0.174179214,0.17819144,1.159064858,1.216959822,2.294191991,1.855111611,1.932473142,2.829695305
08-07-2018,0.14624468,0.637113533,0.184380172,0.165318872,1.1467395,1.223604066,2.291390607,1.839706467,1.931982469,2.828062332
09-07-2018,0.142796004,0.642599181,0.173714608,0.165422756,1.14505172,1.223906668,2.277533118,1.835525276,1.932140623,2.832391609
10-07-2018,0.157567177,0.649046769,0.177403849,0.175594554,1.142621141,1.236338093,2.2864873,1.831958254,1.947532264,2.835967092
11-07-2018,0.175110928,0.651472227,0.172908411,0.169454261,1.139775193,1.231767734,2.296658409,1.83172646,1.934620083,2.837671126
12-07-2018,0.176115033,0.647723366,0.175049147,0.169101385,1.144845316,1.236367565,2.299577632,1.821335613,1.951572217,2.825223241
13-07-2018,0.175085359,0.638967899,0.178219852,0.170208631,1.143495188,1.248509748,2.308445599,1.81871869,1.958005294,2.837740683
14-07-2018,0.18389612,0.63787815,0.165497445,0.172805814,1.14884407,1.242352813,2.308625961,1.818055587,1.969106979,2.852571212
15-07-2018,0.193297835,0.637193705,0.174679175,0.17799612,1.148244874,1.259091935,2.302721814,1.822886859,1.975823464,2.850271221
16-07-2018,0.197770941,0.644757683,0.17663625,0.181776085,1.149088323,1.265472096,2.300889984,1.820392477,1.975987945,2.859740572
17-07-2018,0.183792036,0.637482728,0.194842411,0.183977592,1.145832034,1.27183091,2.294609768,1.803570166,1.978826345,2.853894302
18-07-2018,0.184603154,0.640117934,0.19597934,0.170305629,1.146042281,1.275387726,2.283409294,1.791416777,1.970274148,2.85986842
19-07-2018,0.168616628,0.646756125,0.199115786,0.168245613,1.134197244,1.269015986,2.289664527,1.801470579,1.962023246,2.869003328
20-07-2018,0.17410363,0.646701428,0.193212945,0.163594493,1.148780625,1.27044352,2.300303473,1.803403043,1.958401662,2.873676049
21-07-2018,0.19136631,0.641548494,0.200523896,0.165118565,1.13718448,1.258668529,2.296687603,1.806182951,1.965428646,2.861108745
22-07-2018,0.196587891,0.640601452,0.200550406,0.169827459,1.151153323,1.261097664,2.285833707,1.804686211,1.972245718,2.868189092
23-07-2018,0.201914486,0.636521203,0.189607804,0.174543522,1.141439428,1.266641752,2.291380022,1.800944668,1.971346012,2.869778515
24-07-2018,0.196995968,0.625467763,0.18929405,0.175063782,1.152327807,1.260385815,2.299927992,1.791768112,1.960589194,2.867371615
25-07-2018,0.189468696,0.614598836,0.204848692,0.171450601,1.170818236,1.252427945,2.286259619,1.80209843,1.954775941,2.868482542
26-07-2018,0.178623628,0.614293931,0.193875684,0.170859342,1.167026775,1.254270087,2.29126515,1.80402707,1.958384313,2.86761028
27-07-2018,0.175141079,0.618054881,0.192984101,0.170272864,1.170208735,1.246004362,2.302702039,1.802032217,1.959377766,2.867254125
28-07-2018,0.180363024,0.620768334,0.19258471,0.181862897,1.14458197,1.255945757,2.310063762,1.787345684,1.966812032,2.875721864
29-07-2018,0.184857132,0.608295635,0.198045931,0.189920472,1.140004318,1.259474828,2.307238099,1.7944287,1.964303979,2.871080924
30-07-2018,0.184542759,0.597562418,0.196937276,0.192817214,1.146963992,1.261466482,2.295777286,1.805246869,1.975793247,2.871981462
31-07-2018,0.178527226,0.593309474,0.195309096,0.195046561,1.14452811,1.254599382,2.303961365,1.807305156,1.96737427,2.874311946
01-08-2018,0.179822193,0.587565051,0.204869494,0.196125675,1.142795137,1.253931528,2.307512699,1.806727689,1.966729921,2.882839667
02-08-2018,0.168474958,0.577552626,0.211085201,0.215452473,1.149807101,1.268845198,2.304037726,1.801631039,1.970382186,2.890468858
03-08-2018,0.157982551,0.575846879,0.210869064,0.210021511,1.145309326,1.275589752,2.307795202,1.808018651,1.973077184,2.883482805
04-08-2018,0.161367376,0.568230135,0.208375037,0.201731522,1.140422224,1.276313583,2.304135277,1.800953351,1.982179564,2.882526071
05-08-2018,0.157143951,0.559570943,0.193399078,0.199955146,1.129396474,1.282009875,2.304371207,1.813420238,1.983964158,2.876712809
06-08-2018,0.14210389,0.566023294,0.183007492,0.19668999,1.14278918,1.286897742,2.307490131,1.820974817,1.991220556,2.88936038
07-08-2018,0.137286456,0.56300982,0.175628415,0.196428409,1.141731318,1.272858124,2.302258925,1.832487749,1.993174225,2.895083569
08-08-2018,0.136322098,0.547913072,0.174599328,0.204761981,1.132245848,1.278834435,2.288644271,1.832649279,1.997530373,2.892586669
09-08-2018,0.156101871,0.543967549,0.169971998,0.206397918,1.126206063,1.267303734,2.279862913,1.838713173,1.995090856,2.906202837
10-08-2018,0.152571981,0.549651631,0.174058734,0.202748711,1.119175591,1.253449305,2.284287879,1.848299251,1.982371411,2.903239277
11-08-2018,0.147236634,0.554062585,0.171429512,0.213332556,1.116100446,1.243558237,2.280537437,1.845430334,1.986580211,2.900251125
12-08-2018,0.150757406,0.54773871,0.169072099,0.207052282,1.109327313,1.253756906,2.2748164,1.842649496,1.994937046,2.906251136
13-08-2018,0.163887064,0.551601125,0.164268904,0.223509439,1.113983959,1.252519343,2.275276124,1.844083749,1.993042551,2.895244291
14-08-2018,0.176900832,0.551426453,0.165736876,0.240134591,1.108517677,1.257763225,2.268937735,1.846651918,1.994654597,2.9015691
15-08-2018,0.186566182,0.546790284,0.177070274,0.252034439,1.106517794,1.257710565,2.264982934,1.844208388,1.985026792,2.907789386
16-08-2018,0.170163831,0.541213525,0.176700978,0.262432817,1.102155837,1.261133378,2.264335061,1.85176934,1.988031478,2.914431061
17-08-2018,0.165758752,0.533101326,0.179638005,0.258530993,1.102398428,1.263671578,2.274270321,1.858061905,1.982583401,2.905270883
18-08-2018,0.1794178,0.520440049,0.176017982,0.263692952,1.115508518,1.262154285,2.274489065,1.851061685,1.983596329,2.896069651
19-08-2018,0.173415521,0.526551173,0.172549367,0.271030943,1.114280461,1.251203565,2.283835987,1.840539077,1.978782029,2.894472059
20-08-2018,0.18146215,0.522339295,0.16513563,0.272332328,1.112568735,1.24746444,2.28556787,1.830910307,1.965007305,2.9115819
21-08-2018,0.182295638,0.523732742,0.158879715,0.279513918,1.108300853,1.225175258,2.281031604,1.828659002,1.963646636,2.909989806
22-08-2018,0.177136322,0.517800573,0.156495886,0.26635011,1.092640083,1.225959702,2.281949483,1.835694207,1.961602114,2.900440789
23-08-2018,0.161619147,0.510679005,0.159876043,0.277881701,1.093072766,1.216250983,2.274910118,1.82890456,1.958354205,2.909407952
24-08-2018,0.171210423,0.509300957,0.161340604,0.271501238,1.079393499,1.23055769,2.256330221,1.814217837,1.972725452,2.909540875
25-08-2018,0.162203103,0.514762586,0.167525031,0.260839753,1.075130736,1.237567657,2.249794975,1.816475147,1.984123949,2.890400997
26-08-2018,0.159473117,0.516855674,0.153188636,0.256602862,1.083486725,1.231933136,2.237920364,1.825521802,1.987679963,2.889850146
27-08-2018,0.158685982,0.525081934,0.155544862,0.261767759,1.077946194,1.216594296,2.242895674,1.834329225,1.985883467,2.896952199
28-08-2018,0.15600428,0.524356341,0.169564293,0.259435598,1.075141639,1.201634459,2.248416259,1.828650494,1.987061267,2.894431886
29-08-2018,0.152437938,0.523414505,0.169237474,0.268844231,1.087303334,1.20684018,2.258588706,1.835483674,1.99101818,2.90607303
30-08-2018,0.141970141,0.517938807,0.162670262,0.266433127,1.092790536,1.197919353,2.2626111,1.830787186,1.988241668,2.907676355
31-08-2018,0.155420126,0.512240031,0.162029515,0.257807326,1.087014955,1.189220621,2.26456938,1.834189657,1.993738062,2.901647157
01-09-2018,0.159483671,0.513144832,0.161567495,0.247875943,1.088240983,1.190700274,2.265383208,1.837390063,1.999294828,2.892862971
02-09-2018,0.157750102,0.517270972,0.159420336,0.255551331,1.088962411,1.175060893,2.272098639,1.836453237,1.985137141,2.890844652
03-09-2018,0.147603187,0.523296023,0.159133608,0.248161369,1.095449195,1.178729098,2.270212521,1.826488457,1.978397351,2.883984989
04-09-2018,0.153575165,0.509848844,0.15875573,0.246159093,1.103733507,1.180590991,2.274494204,1.822285577,1.968549365,2.881381181
05-09-2018,0.159792464,0.516047969,0.155311029,0.239273143,1.095280074,1.179497978,2.275586613,1.834071109,1.969536011,2.886291309
06-09-2018,0.15354872,0.516381577,0.156431657,0.238148899,1.095105524,1.180507726,2.279434908,1.843424054,1.951411629,2.895201209
07-09-2018,0.139862255,0.51885168,0.175276688,0.237808576,1.096545677,1.178025648,2.284773006,1.846321722,1.946003251,2.894286384
08-09-2018,0.130914763,0.517900149,0.171921711,0.238900904,1.090866366,1.176310195,2.284843189,1.846949064,1.948197521,2.892893043
09-09-2018,0.124621214,0.518556735,0.170490848,0.247098069,1.100072298,1.165333551,2.289780425,1.853491017,1.93743087,2.897528826
10-09-2018,0.131788853,0.510959562,0.168600115,0.248588629,1.104635962,1.157426036,2.299036479,1.837256232,1.948020835,2.901930965
11-09-2018,0.126814681,0.517874808,0.160217723,0.249508117,1.106544001,1.159315114,2.292318738,1.833287615,1.949034794,2.896117016
12-09-2018,0.128986303,0.512961801,0.168217723,0.262009597,1.104164288,1.166677184,2.290620302,1.825796165,1.945629052,2.896801573
13-09-2018,0.114690642,0.517967055,0.16890589,0.270013948,1.109029388,1.167636771,2.287773622,1.837979059,1.962988033,2.894088378
14-09-2018,0.12302899,0.512313058,0.164204402,0.266923989,1.11450685,1.159037465,2.300173336,1.845482037,1.968280155,2.891737861
15-09-2018,0.12966489,0.488974155,0.167731613,0.268204965,1.099417125,1.162287488,2.30490047,1.830652175,1.958785983,2.908252974
16-09-2018,0.128174062,0.496779163,0.176746029,0.27135646,1.107555056,1.145384382,2.303056235,1.806007385,1.944817234,2.903884858
17-09-2018,0.122850987,0.497110445,0.176580825,0.272426399,1.108952733,1.148047763,2.295383877,1.800209047,1.94452221,2.903714114
18-09-2018,0.114195568,0.50576292,0.18237923,0.265548666,1.107285805,1.164124081,2.296668493,1.803374534,1.939650725,2.901209218
19-09-2018,0.126286176,0.506669276,0.181811804,0.265609794,1.127648867,1.164442541,2.29002788,1.798131727,1.945896773,2.889781369
20-09-2018,0.129890839,0.500878736,0.166941648,0.257769217,1.127869138,1.17560388,2.297334515,1.795782205,1.95367427,2.88692713
21-09-2018,0.118158747,0.501047437,0.154894176,0.264100483,1.134316179,1.16856412,2.298499295,1.796870599,1.960649977,2.876966584
22-09-2018,0.122954647,0.490513283,0.161111686,0.272602062,1.128959448,1.178317151,2.285907032,1.805667267,1.972157627,2.879733106
23-09-2018,0.121390441,0.493012641,0.156281619,0.293599076,1.124267197,1.18885636,2.279977212,1.818441733,1.988256255,2.882821032
24-09-2018,0.123683699,0.485360009,0.147676278,0.295982393,1.135932737,1.184470741,2.297640646,1.813560565,1.990091391,2.884677164
25-09-2018,0.122871424,0.469009389,0.142723693,0.297579507,1.135164856,1.189560362,2.303695333,1.811639938,1.982391948,2.897063705
26-09-2018,0.112027725,0.464246931,0.135924014,0.303551168,1.145701032,1.188170815,2.305533547,1.815070112,1.996823981,2.882875118
27-09-2018,0.1179815,0.467259129,0.132957298,0.306160982,1.151627664,1.192836117,2.322801552,1.816089965,1.997039222,2.881424728
28-09-2018,0.122405331,0.467002663,0.133062971,0.306303621,1.150550795,1.187966734,2.326146404,1.813809584,2.001948658,2.882310869
29-09-2018,0.119312732,0.479521306,0.13224447,0.311286205,1.144950932,1.171762419,2.321610411,1.796709995,2.000053755,2.894060045
30-09-2018,0.112070452,0.462672955,0.144246526,0.307483367,1.144825025,1.178068659,2.325795793,1.802714094,2.007257187,2.880091128
01-10-2018,0.10075567,0.472042313,0.137992613,0.3021022,1.134722285,1.174829076,2.323001265,1.795214409,1.998832525,2.882640432
02-10-2018,0.094294316,0.467191815,0.120502386,0.317607802,1.142256877,1.170870628,2.315808617,1.795301519,1.998700257,2.8724327
03-10-2018,0.073890026,0.462983207,0.10799539,0.318978842,1.14368153,1.163084926,2.311531943,1.809405852,2.004901285,2.868814678
04-10-2018,0.092225701,0.453407708,0.101493832,0.318094728,1.131433473,1.177407399,2.312997159,1.803086262,2.00848358,2.869983124
05-10-2018,0.089788492,0.443739587,0.090004137,0.335589136,1.120611594,1.190991124,2.306239086,1.809406522,2.012207045,2.875306474
06-10-2018,0.095644606,0.430847062,0.084593369,0.324644752,1.122126002,1.180404369,2.290390709,1.807506703,1.994534413,2.87737638
07-10-2018,0.08558357,0.424122424,0.066350041,0.33784557,1.110422683,1.177492359,2.2760568,1.800821361,2.008548987,2.879756193
08-10-2018,0.079794522,0.423849036,0.061865568,0.337106206,1.116373633,1.174843575,2.277816732,1.802713325,2.005939822,2.873868786
09-10-2018,0.075593055,0.429442518,0.068124902,0.328003851,1.114285718,1.1688202,2.284216351,1.798943701,2.023547212,2.875611965
10-10-2018,0.085049027,0.421325631,0.068218679,0.332933236,1.106019316,1.168982942,2.292631224,1.796324101,2.016733192,2.89003564
11-10-2018,0.075675064,0.422572756,0.062552469,0.325438562,1.111952573,1.167338655,2.295878315,1.778282935,2.020758151,2.884270873
12-10-2018,0.060644249,0.437650673,0.067360577,0.327256781,1.121947924,1.169319209,2.289489403,1.776883194,2.015331221,2.88026805
13-10-2018,0.050582619,0.429890508,0.074517261,0.329913385,1.11792382,1.161094954,2.286246227,1.763412396,2.016344266,2.887831822
14-10-2018,0.069518401,0.421064439,0.081747681,0.324255693,1.108896169,1.152063769,2.287372113,1.755966047,2.011489499,2.884308611
15-10-2018,0.063598658,0.414563762,0.062314402,0.324951319,1.109437541,1.14568501,2.290255187,1.767141307,2.011678138,2.894950673
16-10-2018,0.081503713,0.43480796,0.052808514,0.315486815,1.105882101,1.146714732,2.302948403,1.772159237,2.002051841,2.890057414
17-10-2018,0.081167712,0.42289468,0.052917861,0.305979331,1.092676332,1.139138849,2.306236572,1.775392162,2.002825072,2.897990323
18-10-2018,0.088252377,0.424529731,0.053448916,0.307015704,1.091495171,1.121744108,2.315320451,1.778572345,1.993094453,2.909412856
19-10-2018,0.083532539,0.423667578,0.061637521,0.308776819,1.102178177,1.118927296,2.328849836,1.772349922,2.003635431,2.891291983
20-10-2018,0.074731002,0.426051308,0.058433958,0.30817883,1.102511385,1.109400075,2.319922399,1.774206898,1.998304768,2.902020253
21-10-2018,0.073195425,0.431801318,0.061976771,0.303369542,1.086668754,1.118879606,2.312091127,1.770976834,1.997098028,2.901612161
22-10-2018,0.080891094,0.43184791,0.060957938,0.311517189,1.091473973,1.112995042,2.302913884,1.764387235,1.99670427,2.891643731
23-10-2018,0.081617119,0.430814324,0.040617786,0.300267788,1.068387971,1.110243818,2.311505993,1.749261972,1.986125976,2.890333828
24-10-2018,0.073107094,0.422264941,0.044950539,0.296308624,1.056494172,1.093542091,2.329173255,1.758288444,1.982512909,2.891036692
25-10-2018,0.069198846,0.426348595,0.038116824,0.291963239,1.060137379,1.105172963,2.335104576,1.768159755,1.98001357,2.886052609
26-10-2018,0.053691797,0.426926182,0.0411492,0.289563195,1.053923768,1.115120191,2.34015901,1.778662359,1.972384938,2.880386736
27-10-2018,0.063317215,0.426547405,0.036596367,0.285567075,1.053835124,1.123143805,2.338874907,1.784986622,1.97612396,2.873360023
28-10-2018,0.05628418,0.422945273,0.025901666,0.281453964,1.065942592,1.122892683,2.332743286,1.800312579,1.968679021,2.865664959
29-10-2018,0.066120065,0.428235817,0.024861195,0.288109236,1.068347392,1.113403143,2.313562608,1.795773818,1.97735842,2.862237199
30-10-2018,0.069800843,0.429711701,0.011313193,0.28485807,1.071218426,1.107105973,2.310662303,1.798907794,1.97793946,2.870612477
31-10-2018,0.07287021,0.422064901,0.007492819,0.28502044,1.081925747,1.103317768,2.296801752,1.802432329,1.971894674,2.860330066
01-11-2018,0.073020634,0.429847842,0.002901775,0.288993031,1.087381056,1.10965214,2.290943574,1.793463673,1.964016649,2.866657864
02-11-2018,0.078359779,0.422190637,0.019962927,0.28038212,1.095376769,1.121809464,2.291821635,1.787305882,1.958033625,2.864561142
03-11-2018,0.087006746,0.412591631,0.005252799,0.28327856,1.100029671,1.137553219,2.280763083,1.786227429,1.967328324,2.865528039
04-11-2018,0.085443232,0.418910875,0.000457687,0.290089846,1.090001165,1.125397766,2.278574379,1.765721111,1.968005921,2.851667549
05-11-2018,0.087702596,0.42039455,-8.60E-05,0.293581116,1.091634745,1.123053761,2.293222435,1.768867597,1.974181186,2.860252186
06-11-2018,0.093047791,0.436897213,0.001242043,0.293525425,1.086438168,1.121003569,2.287372638,1.774285292,1.966882656,2.860842524
07-11-2018,0.097524167,0.438099805,-0.005925276,0.299116984,1.085755451,1.098021872,2.279505825,1.78549435,1.978757231,2.865051414
08-11-2018,0.103796719,0.431873453,-0.008006431,0.308999917,1.089162773,1.098541459,2.278011356,1.794890126,1.987733488,2.870248788
09-11-2018,0.104326919,0.429019401,-0.002462322,0.300184638,1.082006214,1.086932728,2.287893195,1.789124793,1.99096555,2.869244327
10-11-2018,0.127507231,0.432554644,-0.017359448,0.309588124,1.078909006,1.085325305,2.282513096,1.790689693,1.992425655,2.86408051
11-11-2018,0.123442075,0.433364934,-0.0361013,0.298056144,1.092268943,1.087947873,2.278313825,1.77712103,1.991975126,2.871962047
12-11-2018,0.144555724,0.448501385,-0.043196804,0.294089748,1.080496949,1.081214632,2.276611079,1.774183934,2.008411665,2.861439191
13-11-2018,0.144194968,0.431993707,-0.040549677,0.283356106,1.08931796,1.078886425,2.265395205,1.75736232,2.000582565,2.863354238
14-11-2018,0.147567077,0.428006203,-0.033143301,0.274270162,1.065901481,1.081146855,2.275715972,1.76775699,1.990184091,2.858996693
15-11-2018,0.153357637,0.422989354,-0.032300222,0.268538643,1.057186371,1.073975865,2.283361773,1.767867252,2.000359144,2.863160058
16-11-2018,0.166209359,0.4295339,-0.026225496,0.26757474,1.081260023,1.074877451,2.267574386,1.77001152,1.992500806,2.87129623
17-11-2018,0.172015893,0.42800179,-0.03332864,0.268746146,1.076130153,1.081179883,2.272022512,1.793499253,1.98893989,2.868868825
18-11-2018,0.170777688,0.427113906,-0.025112008,0.266535381,1.091909207,1.085838084,2.268136624,1.787569287,1.997266867,2.869096987
19-11-2018,0.170850168,0.422326064,-0.025603574,0.261423742,1.102802898,1.091574565,2.266738473,1.786053543,1.99800426,2.869052665
20-11-2018,0.163194679,0.407119871,-0.031985179,0.260395602,1.096900233,1.098129269,2.264905248,1.801042131,1.993512306,2.870178399
21-11-2018,0.160883785,0.410638096,-0.02345917,0.26526185,1.080653863,1.102128162,2.256818223,1.798563978,1.99902694,2.861220312
22-11-2018,0.170131369,0.407811009,-0.006091671,0.265811272,1.094296604,1.111709596,2.251929382,1.788150452,1.999935959,2.856559167
23-11-2018,0.182769119,0.405836135,-0.008494903,0.254644085,1.097650341,1.102315818,2.255468877,1.792791186,1.993938558,2.864211806
24-11-2018,0.180570116,0.394066186,0.003867396,0.24725632,1.101706905,1.105722174,2.258582355,1.795766081,1.986177057,2.877742603
25-11-2018,0.188220109,0.39786664,-0.006796414,0.239429377,1.106966558,1.089692701,2.261291986,1.785116667,1.979232803,2.866454062
26-11-2018,0.19018896,0.406797531,-0.004012274,0.243092041,1.108310229,1.095154249,2.26502867,1.763395881,1.986483256,2.872863278
27-11-2018,0.187290458,0.391003877,-0.002072481,0.245705328,1.104786361,1.096647847,2.273603392,1.782576055,1.987658486,2.875534587
28-11-2018,0.180700147,0.386992741,-0.003160822,0.255127072,1.111338023,1.112082673,2.261681583,1.771986175,1.996475149,2.887125471
29-11-2018,0.180965172,0.35126791,-0.009109056,0.257811021,1.104142719,1.113563683,2.276870027,1.783395238,2.002946287,2.886609876
